,Compound,Date,Negative,Neutral,Positive,Tweet,Tweets Ago,User
278,0.3612,Thu Dec 14 15:55:58 +0000 2017,0.894,0.0,0.106,"""I wasn’t ready for a woman President"": 81% of voters in this small Kentucky town voted for Trump, and most are sti… https://t.co/THBaOAW1Fg",79,@CNN
279,-0.802,Thu Dec 14 15:45:46 +0000 2017,0.675,0.325,0.0,"Rep. Blake Farenthold, who is under fire for accusations of sexual harassment, is not planning to run for re-electi… https://t.co/xurQGEBAd4",80,@CNN
280,-0.6369,Thu Dec 14 15:35:07 +0000 2017,0.69,0.246,0.065,Exclusive: US military advisers and their local Syrian partners killed 15 ISIS fighters and captured 15 more during… https://t.co/qB2kUB9E4a,81,@CNN
281,-0.9274,Thu Dec 14 15:25:05 +0000 2017,0.489,0.511,0.0,"A Kentucky lawmaker accused of sexually assaulting a teenage girl in 2013 died in a probable suicide Wednesday, a d… https://t.co/9RwthN5KTk",82,@CNN
282,0.4201,Thu Dec 14 15:15:16 +0000 2017,0.834,0.0,0.166,Eliminating net neutrality would make internet service look more like cable TV | via @CNNOpinion… https://t.co/Y3X14h90eD,83,@CNN
283,-0.5574,Thu Dec 14 15:05:10 +0000 2017,0.806,0.194,0.0,"A month after a New York woman died, someone used her identity to campaign against net neutrality… https://t.co/o3U1s2zxCP",84,@CNN
284,0.0,Thu Dec 14 14:55:14 +0000 2017,1.0,0.0,0.0,Use this calculator and see how the tax bill will affect your paycheck https://t.co/Claj7nTSOI https://t.co/sdcYeKC10C,85,@CNN
285,-0.3818,Thu Dec 14 14:45:06 +0000 2017,0.894,0.106,0.0,The fight for the future of the internet is about to come to a head. Here's what today's vote on net neutrality is… https://t.co/w0yuTUUF3T,86,@CNN
286,-0.0772,Thu Dec 14 14:35:05 +0000 2017,0.925,0.075,0.0,"Russian President Vladimir Putin says President Trump has made some ""fairly serious achievements"" during his first… https://t.co/vljyJQA1La",87,@CNN
287,-0.6249,Thu Dec 14 14:25:04 +0000 2017,0.758,0.242,0.0,"Omarosa Manigault Newman, the White House aide whose resignation was announced on Wednesday, denied reports that sh… https://t.co/JeXI18pbFY",88,@CNN
288,0.2263,Thu Dec 14 14:15:10 +0000 2017,0.872,0.0,0.128,The US will provide $120 million worth of military aid to Lebanon https://t.co/P3Udwqn2Ab https://t.co/q1wPLDJ0ru,89,@CNN
289,0.2732,Thu Dec 14 14:03:56 +0000 2017,0.87,0.0,0.13,The FCC is about to create an 'internet for the elite' | via @CNNopinion https://t.co/I5uv7ZiA1M https://t.co/Fz8hvLqiqJ,90,@CNN
290,0.0,Thu Dec 14 13:52:07 +0000 2017,1.0,0.0,0.0,The FCC is considering a plan that could change the way the internet is regulated. Here's what to know ahead of tod… https://t.co/kQgrTJpv5n,91,@CNN
291,0.128,Thu Dec 14 13:42:12 +0000 2017,0.795,0.092,0.113,"Roy Moore continues to refuse to concede the Alabama special election, saying in a new video that his campaign is w… https://t.co/VDCYAZvnzV",92,@CNN
292,0.4767,Thu Dec 14 13:30:47 +0000 2017,0.82,0.047,0.133,"""We're sorry, but you don't have access to Web Video Service. Would you like to add it for $9.99 a month?"" Prepare… https://t.co/6OVc2YSuGt",93,@CNN
293,-0.6705,Thu Dec 14 13:20:07 +0000 2017,0.816,0.184,0.0,"The 20 children and six adults killed five years ago at Sandy Hook Elementary School in Newtown, Connecticut will b… https://t.co/KoezhZHEKl",94,@CNN
294,0.5574,Thu Dec 14 13:11:14 +0000 2017,0.787,0.0,0.213,Alabama Trump voter who campaigned for Doug Jones: Roy Moore “represents hatred” and “hides behind God like a body… https://t.co/uxLJ7wpv8p,95,@CNN
295,-0.4404,Thu Dec 14 13:10:10 +0000 2017,0.868,0.132,0.0,"The majority of weapons used by ISIS since 2014 originated in China, Russia and Eastern Europe, according to a new… https://t.co/mBNhlc9Eb2",96,@CNN
296,-0.6249,Thu Dec 14 13:05:35 +0000 2017,0.849,0.151,0.0,Alabama Trump voter on why he did not vote for Roy Moore: “The Steve Bannon thing. The race issue and the racism is… https://t.co/HrB1haaPDf,97,@CNN
297,0.0,Thu Dec 14 13:00:19 +0000 2017,1.0,0.0,0.0,These 16 states are running out of funding for CHIP -- the Children's Health Insurance Program… https://t.co/ijufZAFtQ5,98,@CNN
298,-0.4588,Thu Dec 14 13:00:16 +0000 2017,0.875,0.125,0.0,Alabama Trump voter reacts to Roy Moore defeat: “He’s all about Roy Moore. He’s not about the people. He’s not a Re… https://t.co/xuElTjW3S7,99,@CNN
299,-0.34,Thu Dec 14 12:50:06 +0000 2017,0.888,0.112,0.0,"Sen. Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple alle… https://t.co/zrRM3FOnJz",100,@CNN
300,-0.296,Fri Dec 15 01:45:03 +0000 2017,0.891,0.109,0.0,".@TuckerCarlson: ""Imagine if you were accused by someone, whose name you didn't know, of a misdeed you couldn't rem… https://t.co/9WnfR8ZVeO",1,@FoxNews
301,0.0,Fri Dec 15 01:42:39 +0000 2017,1.0,0.0,0.0,Officers with the Fairfax County Police Department in Virginia visited Inova Children's Hospital to deliver Christm… https://t.co/tOrrwweYAy,2,@FoxNews
302,0.0,Fri Dec 15 01:33:42 +0000 2017,1.0,0.0,0.0,".@AlanDersh: ""Transparency trumps privacy when you're a government official.""  #Tucker https://t.co/VcHhTbZ61h",3,@FoxNews
303,0.6705,Fri Dec 15 01:28:19 +0000 2017,0.744,0.0,0.256,".@AlanDersh: ""Does anybody want to live under a judicial system where one's freedom depends on whether the conduct… https://t.co/hljaw2kPcj",4,@FoxNews
304,-0.5358,Fri Dec 15 01:21:22 +0000 2017,0.792,0.208,0.0,".@SenRonJohnson on @HillaryClinton email investigation: ""I have no idea why the @FBI just doesn't come clean and pr… https://t.co/GvdJc8vt4s",5,@FoxNews
305,-0.0772,Fri Dec 15 01:15:08 +0000 2017,0.925,0.075,0.0,".@SenRonJohnson on @HillaryClinton email probe: ""This is not an investigation that was serious about uncovering the… https://t.co/EWQPT0yrDy",6,@FoxNews
306,0.4019,Fri Dec 15 01:00:22 +0000 2017,0.803,0.0,0.197,Philadelphia City Council approves bill to remove bulletproof glass from storefronts https://t.co/BwjVPWzoJP,7,@FoxNews
307,0.0,Fri Dec 15 00:59:17 +0000 2017,1.0,0.0,0.0,".@robertjeffress on @POTUS' Israel decision: ""President @realDonaldTrump is not only on the right side of history,… https://t.co/WZ7YnnAuaj",8,@FoxNews
308,0.0772,Fri Dec 15 00:57:23 +0000 2017,0.783,0.101,0.115,".@robertjeffress on @POTUS' Israel decision: ""I thank President #Trump for having the guts for doing what no other… https://t.co/1H6TYFVY4L",9,@FoxNews
309,0.3018,Fri Dec 15 00:54:22 +0000 2017,0.765,0.075,0.16,".@Judgenap: It Doesn't Matter Who Made Edits to Clinton Statement, Comey's Responsible https://t.co/QHptKJsMoE",10,@FoxNews
310,0.296,Fri Dec 15 00:53:58 +0000 2017,0.879,0.0,0.121,Catherine Herridge shares new details about an early draft of then-@FBI Director Comey's statement which recommende… https://t.co/au9cbWPTVX,11,@FoxNews
311,-0.2023,Fri Dec 15 00:52:30 +0000 2017,0.549,0.25,0.201,"Former Clinton Strategist: Mueller, FBI Face 'Crisis in Public Confidence' https://t.co/4BKuNg0AfA",12,@FoxNews
312,-0.0018,Fri Dec 15 00:48:57 +0000 2017,0.782,0.109,0.109,".@marcthiessen on @POTUS slashing government regulations: ""What he did today with regulations is hugely important b… https://t.co/UqBi1LBvd6",13,@FoxNews
313,0.2732,Fri Dec 15 00:46:55 +0000 2017,0.773,0.09,0.137,"Matt Bennett on @POTUS slashing government regulations: ""He's not gonna be able to save the Senate based on cutting… https://t.co/m2FZKtkdcz",14,@FoxNews
314,0.4767,Fri Dec 15 00:44:26 +0000 2017,0.819,0.0,0.181,".@marcthiessen on 2018 midterm elections: ""@realDonaldTrump doesn't have to have national approval ratings because… https://t.co/y3OOkCV9DG",15,@FoxNews
315,0.0,Fri Dec 15 00:41:44 +0000 2017,1.0,0.0,0.0,".@LarrySabato on 2018 midterm elections: ""Democrats have 10 seats with Democratic senators coming up in states that… https://t.co/Ki6CSuQCB5",16,@FoxNews
316,0.7184,Fri Dec 15 00:37:48 +0000 2017,0.739,0.0,0.261,"Larry Sabato on Democrats during 2018 midterm elections: ""The out-of-power party tends to be energized at midterm e… https://t.co/hBjewCgpKe",17,@FoxNews
317,0.0,Fri Dec 15 00:33:58 +0000 2017,1.0,0.0,0.0,".@jasoninthehouse on Comey's draft statement on #Clinton email probe: ""Why are we supposed to just believe everythi… https://t.co/xVIC7yatl3",18,@FoxNews
318,0.4939,Fri Dec 15 00:18:50 +0000 2017,0.862,0.0,0.138,"Mark Penn on anti-Trump text messages: ""It's pretty obvious here that these text messages are only gonna pile on to… https://t.co/LrRg5uLr3V",19,@FoxNews
319,0.0,Fri Dec 15 00:16:23 +0000 2017,1.0,0.0,0.0,.@kimguilfoyle: Edits on Comey's Clinton Memo Show He 'Overstepped His Bounds' https://t.co/lTgLdPi7vQ,20,@FoxNews
320,0.7351,Fri Dec 15 00:07:07 +0000 2017,0.733,0.0,0.267,".@MZHemingway: ""Ultimately, we are talking about whether you can trust our @FBI to do a good job investigating peop… https://t.co/F6THU9qUl1",21,@FoxNews
321,-0.2144,Thu Dec 14 23:57:47 +0000 2017,0.919,0.081,0.0,"""The job of the @FBI is not to decide whom to prosecute, but to present the evidence to professional prosecutors in… https://t.co/43AR0tgfVX",22,@FoxNews
322,0.0,Thu Dec 14 23:42:03 +0000 2017,1.0,0.0,0.0,"Long Island woman laundered money to ISIS through Bitcoin, prosecutors say https://t.co/XJSQ4Vq3Xi",23,@FoxNews
323,0.0,Thu Dec 14 23:40:51 +0000 2017,1.0,0.0,0.0,"RT @MikeEmanuelFox: Not all Republicans are on board with the current tax package - from #SpecialReport with @bretbaier tonight:

https://t…",24,@FoxNews
324,0.0772,Thu Dec 14 23:31:25 +0000 2017,0.939,0.0,0.061,".@OrrinHatch on tax reform bill: ""It's going to be a major reduction in taxes...We want to hold onto that and I thi… https://t.co/ZJVSQpR4q0",25,@FoxNews
325,-0.5423,Thu Dec 14 23:19:06 +0000 2017,0.8,0.2,0.0,Female Democratic lawmaker walks back comments on women's wardrobes being an 'invitation' to harassment https://t.co/u3J7YI4QAo,26,@FoxNews
326,-0.5574,Thu Dec 14 23:18:18 +0000 2017,0.833,0.167,0.0,"RT @FoxNewsResearch: #StarWars 
•Last Jedi: 9th Star Wars movie since 1977
•Franchise-to-date: $7.3+ billion box office worldwide 
•2015: T…",27,@FoxNews
327,0.0,Thu Dec 14 23:05:28 +0000 2017,1.0,0.0,0.0,#SantaClaus handed out candy canes to kids during a celebration for the #USSAsheville's arrival at the @USNavy's… https://t.co/7c5S5tcM7c,28,@FoxNews
328,-0.3182,Thu Dec 14 23:01:10 +0000 2017,0.813,0.187,0.0,"Evergreen professor who made anti-white comments resigns, gets $240G settlement https://t.co/X5jGDfzTaX",29,@FoxNews
329,0.6486,Thu Dec 14 22:46:50 +0000 2017,0.675,0.0,0.325,GOP senators hold back support for tax bill over child tax credit https://t.co/NAMfTVdO5G,30,@FoxNews
330,0.3612,Thu Dec 14 22:37:12 +0000 2017,0.884,0.0,0.116,".@kimguilfoyle on James Comey ""overstepping his bounds"": ""What it looks like is they actually tried to tip the scal… https://t.co/QmuMC0enkK",31,@FoxNews
331,0.0,Thu Dec 14 22:33:38 +0000 2017,1.0,0.0,0.0,"Comey edits revealed: Remarks on Clinton probe were watered down, documents show https://t.co/jpx1nMxGZ6",32,@FoxNews
332,-0.3182,Thu Dec 14 22:31:31 +0000 2017,0.769,0.231,0.0,"'Draining the Swamp': @POTUS Literally Cuts Red Tape, Touts Historic Regulatory Reform https://t.co/LJYvrUXCzh",33,@FoxNews
333,0.0,Thu Dec 14 22:25:10 +0000 2017,1.0,0.0,0.0,Ex-NBC News production assistant reveals secret relationship with Matt Lauer https://t.co/Tvj3AmcDdi,34,@FoxNews
334,0.1531,Thu Dec 14 22:12:11 +0000 2017,0.873,0.0,0.127,"US fighter jets 'head-butt' Russian jets in Syria, US official says https://t.co/GSLnkjCqYT",35,@FoxNews
335,-0.5267,Thu Dec 14 22:03:15 +0000 2017,0.732,0.268,0.0,Fertility doctor accused of impregnating patients with own sperm receives no jail time https://t.co/gOwHMZKFDN,36,@FoxNews
336,0.5574,Thu Dec 14 22:01:05 +0000 2017,0.854,0.0,0.146,"Lee Carter on Rubio voting ""no"" GOP tax bill: ""I think @marcorubio is trying to be a hero for the middle class.""… https://t.co/FMen8lQi76",37,@FoxNews
337,-0.296,Thu Dec 14 21:54:52 +0000 2017,0.804,0.196,0.0,"Arizona man accused of burning down $40,000 Christmas tree https://t.co/0FwYhVX7AB",38,@FoxNews
338,0.5994,Thu Dec 14 21:43:28 +0000 2017,0.776,0.0,0.224,"Doug Burns on anti-Trump text messages: ""You're entitled to have your own private political opinion, that's true, b… https://t.co/vvo4S8nIUC",39,@FoxNews
339,-0.5994,Thu Dec 14 21:35:26 +0000 2017,0.811,0.189,0.0,".@BuckSexton on ISIS threats in NYC: ""In the era of lone wolf Jihadism that we're in right now, you never know. All… https://t.co/yhGYHt7nxk",40,@FoxNews
340,-0.4215,Thu Dec 14 21:32:17 +0000 2017,0.882,0.118,0.0,".@BuckSexton on ISIS threats to NYC: ""A big part of how Jihadists pick their targets is symbolism and that's why Ne… https://t.co/XzOTDJyjWA",41,@FoxNews
341,0.0,Thu Dec 14 21:28:08 +0000 2017,1.0,0.0,0.0,Widow of Kentucky State Rep. Dan Johnson says she'll pursue his seat https://t.co/IgsJfAa02i,42,@FoxNews
342,0.5106,Thu Dec 14 21:15:26 +0000 2017,0.845,0.0,0.155,Fivo the elf has left the shelf for fun in the snow with the Long Branch Police Department. https://t.co/ldoijqwce9,43,@FoxNews
343,0.0,Thu Dec 14 21:13:18 +0000 2017,1.0,0.0,0.0,"Republicans turn focus to FBI's McCabe over texts on 'insurance' against Trump - via @brookefoxnews
https://t.co/FDiPZyhd1j",44,@FoxNews
344,-0.5994,Thu Dec 14 20:46:32 +0000 2017,0.642,0.358,0.0,Officials confirm first firefighter death in California. https://t.co/KkoA2UoBCD,45,@FoxNews
345,0.0,Thu Dec 14 20:36:52 +0000 2017,1.0,0.0,0.0,"Moments ago, First Lady Melania Trump released the official 2017 First Couple #Christmas portrait, and wished every… https://t.co/RJ8I2SVG2y",46,@FoxNews
346,0.0,Thu Dec 14 20:31:48 +0000 2017,1.0,0.0,0.0,"Moments ago, @FLOTUS released the official 2017 First Couple #Christmas portrait. https://t.co/m5bmlsF6j2",47,@FoxNews
347,0.0,Thu Dec 14 20:28:20 +0000 2017,1.0,0.0,0.0,What stays with Fox. https://t.co/8nyD4uw6fJ,48,@FoxNews
348,0.0,Thu Dec 14 20:27:58 +0000 2017,1.0,0.0,0.0,What @Disney gets. https://t.co/Mpg6PZUZAg,49,@FoxNews
349,-0.7351,Thu Dec 14 20:26:41 +0000 2017,0.575,0.362,0.063,".@JMFreeSpeech: Is it time for a national ID card to prevent terror attacks? 
https://t.co/W7bSrTJTCD",50,@FoxNews
350,0.0,Thu Dec 14 20:23:07 +0000 2017,1.0,0.0,0.0,.@SecNielsen: Still Need Congress to Approve Funds for New Border Wall Sections https://t.co/CYsrlbLY79 https://t.co/qpCsGcsUoa,51,@FoxNews
351,-0.296,Thu Dec 14 20:18:22 +0000 2017,0.694,0.306,0.0,.@POTUS cuts the red tape. https://t.co/GkoTCpEDAr,52,@FoxNews
352,0.4215,Thu Dec 14 20:15:05 +0000 2017,0.826,0.0,0.174,".@KatiePavlich: ""Feminists have to make a choice - they either want to be treated like men as they claim, and then… https://t.co/Fb32qs2zZW",53,@FoxNews
353,0.0258,Thu Dec 14 20:12:56 +0000 2017,0.692,0.151,0.157,LiAngelo Ball: UCLA Made Me Thank @POTUS After China Shoplifting Arrest https://t.co/FSFyaLaIaA https://t.co/7rNgndveUT,54,@FoxNews
354,0.0,Thu Dec 14 20:03:45 +0000 2017,1.0,0.0,0.0,".@POTUS: ""In 1960, there were approximately 20,000 pages in the code of federal regulations. Today there are over 1… https://t.co/vg9MjrQDZc",55,@FoxNews
355,0.0,Thu Dec 14 20:03:07 +0000 2017,1.0,0.0,0.0,"""For the first time in decades, we achieved regulatory savings. Hasn't happened in many decades. We blew our target… https://t.co/DfitBMGpCI",56,@FoxNews
356,0.0,Thu Dec 14 19:49:50 +0000 2017,1.0,0.0,0.0,"RT @HARRISFAULKNER: Following the #breakingnews of Speaker Ryan's potential retirement plans, @Kellyannepolls discusses his role in the Hou…",57,@FoxNews
357,0.0,Thu Dec 14 19:47:51 +0000 2017,1.0,0.0,0.0,RT @HARRISFAULKNER: .@KellyannePolls comments on the departure of Omarosa from the White House on #OutnumberedOT https://t.co/UACcehLnhl,58,@FoxNews
358,0.4019,Thu Dec 14 19:46:47 +0000 2017,0.87,0.0,0.13,RT @HARRISFAULKNER: Watch NOW on @OutnumberedOT as @KellyannePolls discusses the Republican Party going into 2018 following the Alabama Sen…,59,@FoxNews
359,-0.296,Thu Dec 14 19:45:38 +0000 2017,0.694,0.306,0.0,.@POTUS cuts the red tape. https://t.co/JHDzDnsu3X,60,@FoxNews
360,0.6597,Thu Dec 14 19:44:52 +0000 2017,0.526,0.0,0.474,".@POTUS: ""I like @OMAROSA. Omarosa's a good person."" https://t.co/W63v4I3qNe",61,@FoxNews
361,0.0,Thu Dec 14 19:42:27 +0000 2017,1.0,0.0,0.0,".@POTUS: ""We are Americans and the future belongs to us."" https://t.co/BJTcEhSxyy",62,@FoxNews
362,0.0,Thu Dec 14 19:41:57 +0000 2017,1.0,0.0,0.0,".@POTUS: ""Truly, we are draining the swamp."" https://t.co/sa46F4hM2K",63,@FoxNews
363,-0.0772,Thu Dec 14 19:41:14 +0000 2017,0.794,0.206,0.0,".@POTUS: ""Regulation is a stealth taxation."" https://t.co/iabZ1bl3sG",64,@FoxNews
364,0.0,Thu Dec 14 19:40:24 +0000 2017,1.0,0.0,0.0,".@POTUS: ""In 1960, there were approximately 20,000 pages in the code of federal regulations. Today there are over 1… https://t.co/bPjRblwE1R",65,@FoxNews
365,-0.1531,Thu Dec 14 19:38:54 +0000 2017,0.625,0.237,0.138,".@POTUS: ""Cutting through this maze is critical to restoring our nation's competitiveness."" https://t.co/6dWZynl7VL",66,@FoxNews
366,0.0,Thu Dec 14 19:37:04 +0000 2017,1.0,0.0,0.0,".@POTUS: ""The stock market is soaring to new record levels."" https://t.co/p36roXEKTw",67,@FoxNews
367,0.0,Thu Dec 14 19:36:26 +0000 2017,1.0,0.0,0.0,".@POTUS: ""For every one new regulation, we have eliminated 22."" https://t.co/qDn4VvBEZD",68,@FoxNews
368,0.0,Thu Dec 14 19:35:38 +0000 2017,1.0,0.0,0.0,".@POTUS: ""For the first time in decades, we achieved regulatory savings. Hasn't happened in many decades. We blew o… https://t.co/2s14xDd8OK",69,@FoxNews
369,0.0,Thu Dec 14 19:34:48 +0000 2017,1.0,0.0,0.0,".@POTUS: ""We ordered that for every one new regulation two old regulations must be eliminated."" https://t.co/eGEKWswZQp",70,@FoxNews
370,0.0,Thu Dec 14 19:23:38 +0000 2017,1.0,0.0,0.0,Stormy has some explaining to do! https://t.co/lSKsPOReMe https://t.co/Lxwqmz5XZ7,71,@FoxNews
371,-0.5245,Thu Dec 14 19:20:01 +0000 2017,0.714,0.2,0.086,".@replouiegohmert: ""So many on the Special... Counsel's force aren't just biased - they're oozing hatred for Trump… https://t.co/DGPqjlcalp",72,@FoxNews
372,0.0,Thu Dec 14 19:17:23 +0000 2017,1.0,0.0,0.0,.@PressSec: Admin. strives to be more diverse. https://t.co/mmPwNfvicP,73,@FoxNews
373,0.0,Thu Dec 14 19:15:06 +0000 2017,1.0,0.0,0.0,".@carolmswain: ""Faculty and administrators often are instigating [protest], that they are sort of working along wit… https://t.co/X6RQsyzRRY",74,@FoxNews
374,0.0,Thu Dec 14 19:06:55 +0000 2017,1.0,0.0,0.0,".@PressSec on Roy Moore concession: ""It should've already taken place."" https://t.co/HDeELGeOCS",75,@FoxNews
375,0.6124,Thu Dec 14 19:05:05 +0000 2017,0.783,0.0,0.217,".@SecNielsen: ""We're going to have a wall. We're going to have border security, and we're going to protect the home… https://t.co/DjlLHp3eYn",76,@FoxNews
376,0.4215,Thu Dec 14 19:04:20 +0000 2017,0.811,0.0,0.189,".@PressSec: ""@POTUS... likes @GDouglasJones and looks forward to meeting him in person."" https://t.co/Mg4DI5TGEs",77,@FoxNews
377,0.4588,Thu Dec 14 19:03:31 +0000 2017,0.87,0.0,0.13,".@PressSec: ""What have I learned this past year?... Some of my favorite things would probably be to take time to ap… https://t.co/20UIwYZNPG",78,@FoxNews
378,0.0,Thu Dec 14 19:02:31 +0000 2017,1.0,0.0,0.0,".@PressSec: ""We're going to keep working with [@marcorubio] until we get the job done."" https://t.co/X3ZNIJwSQh",79,@FoxNews
379,-0.296,Thu Dec 14 19:01:32 +0000 2017,0.879,0.121,0.0,".@PressSec: ""As @POTUS said yesterday we're at the final stages of historic tax cuts and reforms."" https://t.co/oqR2gr3s3B",80,@FoxNews
380,-0.296,Thu Dec 14 18:59:59 +0000 2017,0.864,0.136,0.0,"This morning, President @realDonaldTrump tweeted about tax cuts and the stock market's record highs. https://t.co/F332ay1vDO",81,@FoxNews
381,0.2263,Thu Dec 14 18:55:41 +0000 2017,0.793,0.084,0.123,"In yesterday's speech pushing tax reform, @POTUS said the new tax guidelines favored the ""forgotten men and women o… https://t.co/AW9knNRW4H",82,@FoxNews
382,0.34,Thu Dec 14 18:54:23 +0000 2017,0.862,0.0,0.138,".@nikkihaley: ""The Iranian regime cannot be allowed to engage in its lawless behavior any longer."" https://t.co/hyne5SRg9i",83,@FoxNews
383,-0.1027,Thu Dec 14 18:49:06 +0000 2017,0.931,0.069,0.0,"@TomPerez on GOP tax bill: ""There's so many middle class families that are going to pay more in taxes."" https://t.co/i94gbtbDSy",84,@FoxNews
384,-0.4767,Thu Dec 14 18:48:01 +0000 2017,0.866,0.134,0.0,".@RepKristiNoem: ""So much of the rhetoric and the fake news that we're hearing every single day about this bill is… https://t.co/cEYAMLE18v",85,@FoxNews
385,-0.9013,Thu Dec 14 18:42:37 +0000 2017,0.606,0.394,0.0,The tragedy of Palmyra: First look inside one of world’s most magical ancient ruins – now utterly destroyed by ISIS https://t.co/d6zvVoWPDy,86,@FoxNews
386,0.1531,Thu Dec 14 18:40:00 +0000 2017,0.89,0.0,0.11,"US fighter jets 'head-butt' Russian jets in Syria, US official says (via @LucasFoxNews)  https://t.co/tQTdmZrqbV",87,@FoxNews
387,0.4927,Thu Dec 14 18:35:46 +0000 2017,0.814,0.0,0.186,".@KellyannePolls: ""@OMAROSA was a very valued member of our team for a very long time."" #OutnumberedOT https://t.co/bCAuWRu8Pl",88,@FoxNews
388,-0.4767,Thu Dec 14 18:33:00 +0000 2017,0.711,0.198,0.091,"Kim Jong Un's top aide executed by North Korean death squad, reports suggest (via @byKatherineLam)  https://t.co/mcsfACsbL8",89,@FoxNews
389,0.0,Thu Dec 14 18:27:45 +0000 2017,1.0,0.0,0.0,"Omarosa trolled by Robin Roberts: 'Bye, Felicia,' after ouster from White House https://t.co/25Rsswy95y",90,@FoxNews
390,0.0,Thu Dec 14 18:20:46 +0000 2017,1.0,0.0,0.0,"BREAKING NEWS: FCC votes 3-2 to repeal Obama-era net neutrality rules
https://t.co/8pmfQITLk2",91,@FoxNews
391,0.4019,Thu Dec 14 18:17:08 +0000 2017,0.87,0.0,0.13,".@KellyannePolls: ""It's not atypical for the party in power to have the generic ballot not go their way.""… https://t.co/XfZNHdR4Pm",92,@FoxNews
392,0.4939,Thu Dec 14 18:13:06 +0000 2017,0.758,0.0,0.242,".@KellyannePolls: ""I enjoy working with @SpeakerRyan and his team."" #OutnumberedOT https://t.co/8M4CVUb7n2",93,@FoxNews
393,-0.296,Thu Dec 14 18:10:54 +0000 2017,0.833,0.167,0.0,".@KellyannePolls: ""This will deliver tax cuts to middle class families."" #Outnumbered https://t.co/2b1nSNdGCR",94,@FoxNews
394,0.2006,Thu Dec 14 18:10:17 +0000 2017,0.698,0.128,0.174,".@KellyannePolls: ""@POTUS has been fully engaged on tax cuts since Day One."" #OutnumberedOT https://t.co/fhAK2FqtUo",95,@FoxNews
395,0.0,Thu Dec 14 18:09:35 +0000 2017,1.0,0.0,0.0,"RT @MikeEmanuelFox: Lawmakers could vote on tax bill next week - what’s in it? From @AmericaNewsroom today:

https://t.co/GGzP1cTGxH",96,@FoxNews
396,-0.6249,Thu Dec 14 18:06:05 +0000 2017,0.733,0.267,0.0,.@GovMikeHuckabee on @FBI Agents' Texts: This Stinks Worse Than a Feed Lot on a Hog Farm https://t.co/UCTK4uG4Id https://t.co/KYdePAPSI8,97,@FoxNews
397,0.4215,Thu Dec 14 17:58:05 +0000 2017,0.826,0.0,0.174,".@KatiePavlich: ""Feminists have to make a choice - they either want to be treated like men as they claim, and then… https://t.co/pVqkgEfSUi",98,@FoxNews
398,-0.5106,Thu Dec 14 17:57:00 +0000 2017,0.751,0.249,0.0,"Lyft driver pulled gun on passengers, used homophobic slur, lawsuit alleges https://t.co/IRPlqwBoFi #FoxNewsUS (via @christocarbone)",99,@FoxNews
399,0.0258,Thu Dec 14 17:49:08 +0000 2017,0.692,0.151,0.157,LiAngelo Ball: UCLA Made Me Thank @POTUS After China Shoplifting Arrest https://t.co/FSFyaLaIaA https://t.co/PQJaDCnjI9,100,@FoxNews
400,-0.6369,Fri Dec 15 01:05:38 +0000 2017,0.625,0.375,0.0,Australia child abuse inquiry: Final recommendations released https://t.co/7lqMdJBP4h,1,@BBCWorld
401,0.0,Fri Dec 15 00:41:55 +0000 2017,1.0,0.0,0.0,Lock out https://t.co/J0zm3FYf6d,2,@BBCWorld
402,0.0,Fri Dec 15 00:38:38 +0000 2017,1.0,0.0,0.0,Africa's week in pictures https://t.co/a7jeVUpNnk,3,@BBCWorld
403,-0.6249,Fri Dec 15 00:35:13 +0000 2017,0.611,0.389,0.0,Odebrecht scandal: Peru president Kuczynski under pressure to quit https://t.co/3uZbwkHZHp,4,@BBCWorld
404,-0.3612,Fri Dec 15 00:17:35 +0000 2017,0.545,0.455,0.0,Shroud of doubt https://t.co/pnElJsYpju,5,@BBCWorld
405,-0.3182,Fri Dec 15 00:17:35 +0000 2017,0.566,0.434,0.0,'Bribing the desperate' https://t.co/aOV358llnD,6,@BBCWorld
406,-0.4019,Fri Dec 15 00:16:07 +0000 2017,0.895,0.105,0.0,"RT @BBCNorthAmerica: What does it mean to lose your home so late in your life?
For Ernesto, his 81-year-old father's health began to declin…",7,@BBCWorld
407,0.0,Thu Dec 14 23:29:38 +0000 2017,1.0,0.0,0.0,"RT @BBCNorthAmerica: ""If the African American population had not gone out in the numbers that we did and voted, we'd have Roy Moore as our…",8,@BBCWorld
408,0.0,Thu Dec 14 23:20:07 +0000 2017,1.0,0.0,0.0,Class of 77 https://t.co/yIJ4I3pbK9,9,@BBCWorld
409,-0.4939,Thu Dec 14 22:44:38 +0000 2017,0.686,0.314,0.0,Venezuela first lady's nephews jailed for drugs https://t.co/0tMdKkRbw9,10,@BBCWorld
410,0.5106,Thu Dec 14 22:21:05 +0000 2017,0.645,0.0,0.355,Dalai Lama launches free iPhone app https://t.co/QkeCNhkB0Q,11,@BBCWorld
411,0.0,Thu Dec 14 21:38:42 +0000 2017,1.0,0.0,0.0,Disney-Fox: Five things it could mean https://t.co/hRQhpXbc5u,12,@BBCWorld
412,-0.743,Thu Dec 14 20:33:34 +0000 2017,0.559,0.441,0.0,Syria war: US planes 'fire flares' at Russian jets https://t.co/6816RBKTZz,13,@BBCWorld
